ObjectID,Title,Artist,Date,Nationality,ThumbnailURL
61960,The Egg (L'Œuf),Odilon Redon,1885,French,http://www.moma.org/media/W1siZiIsIjk3MTUzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=47b1dc46bc55f338
35710,The Dream Finished by Death,Odilon Redon,1886,French,http://www.moma.org/media/W1siZiIsIjg4MjQyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=8ba97e2ec1ea2ceb
62304,Cover/Frontispiece from The Temptation of Saint Anthony (La Tentation de Saint-Antoine),Odilon Redon,1888,French,http://www.moma.org/media/W1siZiIsIjk3MDcyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=7bf618e279d651d6
30092,"At the Entrance to the Promenades, Where the Trees Intertwine in a Bony Maze of Branches, Smooth and Gaunt, the Specter Is Outlined (A l'entrée des allées, où les arbres entrelacent le dédale ostéologique des branches, glabre et décharné, se dessine le spectre) (plate) from Le Juré",Odilon Redon,1887,French,http://www.moma.org/media/W1siZiIsIjM5NDkyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=be8cc6ad61ee3dc2
5998,Exposition des Arts Incoherents,Jules Chéret,1886,French,http://www.moma.org/media/W1siZiIsIjQ0MzUiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=3afdf4c2899038c3
34183,At the Concert Européen (Au Concert Européen),Georges-Pierre Seurat,1886,French,http://www.moma.org/media/W1siZiIsIjc1NjI3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f76e7dd8a0f00d70
37576,.a Standing Girl .b Harbor Scene,Berthe Morisot,1888,French,http://www.moma.org/media/W1siZiIsIjIxNTk4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=15754331a014f3e6
127286,Nadar with Eugène Chevreuil on his Hundredth Birthday,Nadar (Gaspard-Félix Tournachon),1886,French,http://www.moma.org/media/W1siZiIsIjE2MzkyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=73d9106911a2cef6
50605,Analysis of the Flight of a Pigeon by the Chronophotographic Method,Étienne-Jules Marey,1883,French,http://www.moma.org/media/W1siZiIsIjM1NzUwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c65c6f5a1a954997
78616,Still Life with Three Puppies,Paul Gauguin,1888,French,http://www.moma.org/media/W1siZiIsIjE1MTM0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a2f7b64bc32f8087
12079,El Moghreb-al-Aksa,Odilon Redon,1889,French,http://www.moma.org/media/W1siZiIsIjM5NDkyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b98fe8630f765f56
117027,The Foundry (La Fonderie),Louis Lafon,1880,French,http://www.moma.org/media/W1siZiIsIjIxNjQ5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7690857fd4bd6036
78780,Dinnertime,Édouard Vuillard,1889,French,http://www.moma.org/media/W1siZiIsIjE1MDkzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95c38dd29858f226
30094,The Sinister Command of the Specter Is Fulfilled. The Dream Is Realized by Death (Le Commandement sinistre du spectre est accompli. Le Rêve s'achève par la mort) (plate) from Le Juré,Odilon Redon,1887,French,http://www.moma.org/media/W1siZiIsIjM5NzAxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=49e7e6bd7789fa89
37805,Portrait of Meijer de Haan,Paul Gauguin,1889,French,http://www.moma.org/media/W1siZiIsIjIzMDQ5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ad3f248109350177
78242,Catalogue for the Van Gogh Exhibition at Le Barc de Boutteville and Lottery Ticket,Émile Bernard,1888,French,http://www.moma.org/media/W1siZiIsIjE2MTc2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fa422e23ecd22d4f
92924,A Madman in a Dismal Landscape (Un Fou dans un morne paysage) from Homage to Goya (Hommage à Goya),Odilon Redon,1885,French,http://www.moma.org/media/W1siZiIsIjk3MjE1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fe65c2b71789d8d7
35984,The Teeth (Les Dents),Odilon Redon,1883,French,http://www.moma.org/media/W1siZiIsIjcxNTIzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=33cadd390d652c51
62302,The Temptation of Saint Anthony (La Tentation de Saint-Antoine) (first series),Odilon Redon,1888,French,http://www.moma.org/media/W1siZiIsIjk3MDcwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=7e40920cbe510832
70811,The Man Was Alone in a Night Landscape (L'Homme fut solitaire dans un paysage de nuit),Odilon Redon,1886,French,http://www.moma.org/media/W1siZiIsIjk3MjkwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=484541d1e2aca9ca
33872,Imaginary Figure,Odilon Redon,1881,French,http://www.moma.org/media/W1siZiIsIjIxMDI1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=269c77f0410c2184
62000,". . . A Long Chrysalis, the Color of Blood (. . . une longue chrysalide couleur de sang)",Odilon Redon,1889,French,http://www.moma.org/media/W1siZiIsIjk3MTU2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=730e30f935bd55e0
70844,The Chimera Regarded All Things with Terror (La Chimère regarda avec effroi toutes choses),Odilon Redon,1886,French,http://www.moma.org/media/W1siZiIsIjk3MjkyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=82e741112d3ecd87
30091,The Deep Bell of Sainte-Gudule Was Sounding the Hour in the Nearby Belfry (La Cloche grave de Sainte-Gudule battait l'heure dans la tour voisine) (plate) from Le Juré,Odilon Redon,1887,French,http://www.moma.org/media/W1siZiIsIjM5NDkxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=805fc767439c69e7
127207,Section of the Constellation Cygnus,Prospère Henry,1885,French,http://www.moma.org/media/W1siZiIsIjE2MzkxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a34d0c85dfa1fcfb
30093,"Why Should There Not Exist a World Composed of Invisible, Odd, Fantastic, Embryonic Beings? (Pourquoi n'existerait-il pas un monde composé d'êtres invisibles, bizarres, fantastiques, embryonnaires?) (plate) from Le Juré",Odilon Redon,1887,French,http://www.moma.org/media/W1siZiIsIjM5NDkyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=88371f001fcad03a
92926,A Strange Juggler (Un Étrange jongleur) from Homage to Goya (Hommage à Goya),Odilon Redon,1885,French,http://www.moma.org/media/W1siZiIsIjk3MjE3Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=52811137906deeba
65208,Cain and Abel (Caïn et Abel),Odilon Redon,1886,French,http://www.moma.org/media/W1siZiIsIjE1OTQ2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2243e63858213a79
35999,Through the Crack a Death's-Head Was Projected,Odilon Redon,1886,French,http://www.moma.org/media/W1siZiIsIjg4MjQ5Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1efbde9eaab07601
79229,Rocks on the Beach,Odilon Redon,1883,French,http://www.moma.org/media/W1siZiIsIjE1MTE0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=73994b91cc44e30b
30087,The Wall of His Room Was Opening Up and through the Crack a Death's-Head Was Projected (La Muraille de sa chambre s'entr'ouvrait et de la fente était projetée une tête de mort) (frontispiece) from Le Juré,Odilon Redon,1887,French,http://www.moma.org/media/W1siZiIsIjM5NDkxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=19aa469b568ea4d5
62307,He Raises the Bronze Urn (Il hausse le vase d'airan) from The Temptation of Saint Anthony (La Tentation de Saint-Antoine),Odilon Redon,1888,French,http://www.moma.org/media/W1siZiIsIjk3MDc0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=b7dd4521920264af
62965,The Idol (L'Idole),Odilon Redon,1887,French,http://www.moma.org/media/W1siZiIsIjk3MjA1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1dcf4a3ecb5aa5d1
61072,Pastoral in Martinique (Pastorales Martinique),Paul Gauguin,1889,French,http://www.moma.org/media/W1siZiIsIjE2MzUwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=effcf52f0ebe2690
33885,The Fairy (Profile of Light),Odilon Redon,1882,French,http://www.moma.org/media/W1siZiIsIjg1OTMzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=c981c899d8297a8a
110345,"Cupid (Amor) (plate X) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjEyMDkxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6192e5862f6add76
110341,"Rescuse (Rettung) (plate IV) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eecceb32b15d8b77
64065,"Homage (Huldigung) (plate VI) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=28922d4543368726
117266,"Fallen Rider (Gefallener Reiter) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0ff54e98edcc4cef
117582,"March Days III (Märztage III) from Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0d7c3897f39d0ab8
117262,"Simplicius' Writing Lesson (Simplici Schreibstunde) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff7916db15381aee
72591,"Herod (Herodes) (plate 6) from the portfolio On Death, Part I, Opus XI (Vom Tode, Erster Teil, Opus XI)",Max Klinger,1885,German,http://www.moma.org/media/W1siZiIsIjExNzM0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4de3e6d2ba1221d9
117263,"Simplicius at the Hermit's Grave (Simplicius am Grabe des Einsiedlers) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e4513090dbbf9bdc
117261,"Landslide (Bergsturz) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=45d32249e7fb4f9c
110344,"Repose (Ruhe) (plate VIII) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a1f75ecd6a4b166e
78193,"Dreams (Träume) (plate 3) for the portfolio A Life, Opus VIII (Ein Leben, Opus VIII)",Max Klinger,1884,German,http://www.moma.org/media/W1siZiIsIjExNzE5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3001400a98c8e11f
110343,"Fears (Ängste) (plate VII) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bd6cf307b248bc24
98578,"Abduction (Entführung) (plate IX) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjk3NjM0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=3df14b840cbd00e0
117579,"A Mother III (Eine Mutter III) from Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f0d4dacf2fc915d4
78194,"Going Under Going Under (rejected plate) for the supplementary suite accompanying the portfolio A Life, Opus VIII",Max Klinger,1884,German,http://www.moma.org/media/W1siZiIsIjExNzE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a14877b3305e97a8
117256,"Bear and Elf (Bär und Elfe) from Intermezzi, Opus IV",Max Klinger,1880,German,http://www.moma.org/media/W1siZiIsIjE0NzkwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a415f5da70eeec7
47326,New Façades Seen from Kleiner Jungfernstieg Street,Georg Koppmann,1884,German,http://www.moma.org/media/W1siZiIsIjM5NzcwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cafbfc65aa18c811
117578,"A Mother II (Eine Mutter II) from Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f5d49ec4ffc19f81
65703,"On the Tracks (Auf den Schienen) (plate 8) from the portfolio On Death, Part I, Opus XI (Vom Tode, Erster Teil, Opus XI)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjExNzM0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a98f1ab21815f972
91973,"March Days II (Märztage II) from Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjEzNTAxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=19e6b6bbcc0a751e
64062,"Place (Ort) (plate I) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b8bcbc526fad05cf
117264,"Simplicius among the Soldiers (Simplicius unter den Soldaten) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=57f45f35f1b39f42
117258,"Pursued Centaur (Verfolgter Centaur) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3ce00a7c9ac9efe4
64063,"A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE3OTg4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=46f5b16f5a79b90c
128895,"Vignette (in-text plate, title page) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE3OTg4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=46f5b16f5a79b90c
117581,"March Days I from Dramas, Opus IX",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a74523533f55582a
64064,"Action (Handlung) (plate II) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ea8744a028d4a72d
117580,"A Murder (Ein Mord) from Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a32947badf2f19c3
117260,"Battling Centaurs (Kämpfende Centauren) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=01428a6be31a231b
117577,"A Mother I from Dramas, Opus IX",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=08ca0eaeccce74fa
91972,"In Flagranti from Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=47ccacd296bba222
117259,"Moonlight (Mondnacht) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3786fd4f48c2a455
110347,"Yearnings (Wünsche) (plate III) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8401f54d9d92f200
117257,"By the Sea (Am Meer) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ea9eddcc1523e846
73424,"Dramas, Opus IX (Dramen, Opus IX)",Max Klinger,1883,German,http://www.moma.org/media/W1siZiIsIjE0NzkxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=486ccc1575d74a4c
110342,"Triumph (plate V) from A Glove, Opus VI (Ein Handschuh, Opus VI)",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjExNzMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=78ca62836371e44a
117265,"Simplicius in the Wilderness (Simplicius in der Waldeinöde) from Intermezzi, Opus IV",Max Klinger,1881,German,http://www.moma.org/media/W1siZiIsIjE0NzkwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4f81098da9a0d14b
81678,The Concierge,Medardo Rosso,1883,Italian,http://www.moma.org/media/W1siZiIsIjcwMzk2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=7989d632e1c57396
52891,"Casa Pollini, Siena, by Peruzzi",Paolo Lombardi,1880,Italian,http://www.moma.org/media/W1siZiIsIjIwNzYyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5c31c0f00e9d33ec
68854,Ballad of the End of the World (Corrido: El fin del mundo),José-Guadalupe Posada,1888,Mexican,http://www.moma.org/media/W1siZiIsIjI2NjcwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a73750c3be747830
68937,Alcoholic Calavera (Calavera alcohólica),José-Guadalupe Posada,1888,Mexican,http://www.moma.org/media/W1siZiIsIjE2NzU4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=39d644e3bfaabcd6
69043,Calavera of the Cyclists (Calavera las biciletas),José-Guadalupe Posada,1889,Mexican,http://www.moma.org/media/W1siZiIsIjIyNDEyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=73114845ea53106b
68963,A Jig Beyond the Grave (El Jarabe en Ultratumba),José-Guadalupe Posada,1888,Mexican,http://www.moma.org/media/W1siZiIsIjIwODkyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=427e284bc9e10bef
69029,Calavera of the Good Defenders (Calaveras Los Buenos Valedores),José-Guadalupe Posada,1888,Mexican,http://www.moma.org/media/W1siZiIsIjI2NjcxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=854fdea900a4e626
68978,Don't Forget Me! (¡Ni acquí te olvidaré!),José-Guadalupe Posada,1888,Mexican,http://www.moma.org/media/W1siZiIsIjI2NjcxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0142ae8ff8226b91
69073,Clerical Calavera (Calavera Clerical),José-Guadalupe Posada,1889,Mexican,http://www.moma.org/media/W1siZiIsIjI0MDg1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=901b603dcaaa37c5
5797,"Victor Bicycles, Overman Wheel Co",William Bradley,1895,American,http://www.moma.org/media/W1siZiIsIjIxMDg0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=70eed669b1d20946
57018,Agriculture. Sampling milk,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNTc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=34ffa935d00ee419
57051,Memorial Church and Academic Hall. The Domestic Science Building between them,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNjQ4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eaa6c9c69bb2827d
57078,Kindergarten children washing and ironing,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNjAwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9932be7a52ce1485
129387,"Stenciled Frieze Panel from the Trading Room of the Chicago Stock Exchange, Chicago, IL",Louis Sullivan,1893,American,http://www.moma.org/media/W1siZiIsIjE5MzMxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f6fc1c12108bbc20
57047,Trade School. Mechanical drawing,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNjQ4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5c8ae6116ee8e72d
57002,Agriculture. Plant life. Study of roots,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNTczMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4881e3f986525d2e
57038,Stairway of the Treasurer's Residence: Students at Work from the Hampton Album,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNjAxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f82b2f65bc046cf6
57113,Geography: Studying the Seasons from the Hampton Album,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNTk1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a439ec9dbff48565
57121,Watercolor. Studying the butterfly,Frances Benjamin Johnston,1899,American,http://www.moma.org/media/W1siZiIsIjQzNTk2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9533bb8e26ab9a45
52725,Scurrying Home,Alfred Stieglitz,1894,American,http://www.moma.org/media/W1siZiIsIjI0MDgzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=18e1d6e5ec3013f8
8182,Harper's August,Edward Penfield,1896,American,http://www.moma.org/media/W1siZiIsIjk4NDciXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=ab8efaed3afe92dc
