ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
30073,Markus Muntean,Austrian,Male,1962,0
30074,Adi Rosenblum,Israeli,Female,1962,0
30075,Carmen Herrera,Cuban,Female,1915,0
30077,Tim Bavington,British,Male,1966,0
30081,Adam Dant,British,Male,1967,0
30089,Gerard Petrus Fieret,Dutch,Male,1924,0
30111,Matthew Brannon,American,Male,1971,0
30112,Bernard Frize,French,Male,1949,0
30113,Katharina Grosse,German,Female,1961,0
30116,Heinrich Riebesehl,German,Male,1938,2010
30156,Guy Tillim,South African,Male,1962,0
30162,Janos Frecot,German,Male,1937,0
30164,Dr. Emil Mayer,Austrian,Male,1871,1938
30166,Jeremy Deller,British,Male,1966,0
30172,Charles Winter,French,Male,1821,1904
30187,Rudy VanderLans,Dutch,Male,1955,0
30188,Zuzana Licko,Slovak,Female,1961,0
30202,Yaron Leshem,Israeli,Male,1972,0
30205,Ruy Ohtake,Brazilian,Male,1938,0
30219,Nicolas Lampert,American,Male,1969,0
30223,Scott King,British,Male,1969,0
30229,Mark Fox,American,Male,1963,0
30271,Sze Tsung Leong,British,Male,1970,0
30274,Olaf Nicolai,German,Male,1962,0
30279,Sérgio Camargo,Brazilian,Male,1930,1990
30299,John Maeda,American,Male,1966,0
30303,Heimo Zobernig,Austrian,Male,1958,0
30306,Ivana Keser,Croatian,Female,1967,0
30316,Sybil Andrews,British,Female,1898,1992
30365,Mikhael Subotzky,South African,Male,1981,0
30424,Bob Kane,American,Male,1916,1998
30437,Julije Knifer,Yugoslav,Male,1924,2004
30445,Anders Petersen,Swedish,Male,1944,0
30473,Gert Tobias,German,Male,1973,0
30474,Uwe Tobias,German,Male,1973,0
30478,Rafael Lozano-Hemmer,Mexican,Male,1967,0
30493,Wilson A. Bentley,American,Male,1865,1931
30506,Barbara Probst,German,Female,1964,0
30610,Jules Spinatsch,Swiss,Male,1964,0
30612,Chris Miner,American,Male,1973,0
30618,Carlos Amorales,Mexican,Male,1970,0
30621,Adrian Paci,Albanian,Male,1969,0
30623,Clemens von Wedemeyer,German,Male,1974,0
30632,Ernie Gehr,American,Male,1941,0
30644,Al Hansen,American,Male,1927,1995
30658,Runa Islam,British,Female,1970,0
30659,Thiago Rocha Pitta,Brazilian,Male,1980,0
30660,Artur Zmijewski,Polish,Male,1966,0
30664,Patrick Norguet,French,Male,1969,0
30682,Stefan Sagmeister,American,Male,1962,0
30694,Patrick Jouin,French,Male,1967,0
30705,Luisa Cevese Riedizioni,Italian,Female,1955,0
30717,Glenn Brown,British,Male,1966,0
30723,Amanda Levete,British,Female,1959,0
30724,Janne Kyttanen,Finnish,Male,1974,0
30732,Joachim Schönfeldt,South African,Male,1958,0
30733,Conrad Botes,South African,Male,1969,0
30750,Reynold Reynolds,American,Male,1966,0
30751,Patrick Jolley,Irish,Male,1965,2012
30770,Anton Kannemeyer,South African,Male,1967,0
30838,Gastone Rinaldi,Italian,Male,1920,0
30844,Arthur Segal,Romanian,Male,1875,1944
30845,Fred W. McDarrah,American,Male,1926,2007
30847,Uli Aigner,Austrian,Female,1965,0
30848,Hüseyin Bahri Alptekin,Turkish,Male,1957,2007
30849,Pawel Althamer,Polish,Male,1967,0
30851,Ruth Anderwald,Austrian,Female,1976,0
30852,Leonhard Grond,Austrian,Male,1977,0
30853,Fareed Armaly,American,Male,1957,0
30854,Isabelle Arthuis,Belgian,Female,1969,0
30855,Sule Attems,Turkish,Female,1960,0
30856,Christy Astuy,American,Female,1959,0
30857,Fatih Aydogdu,Turkish,Female,1963,0
30858,Zeigam Azizov,Azerbaijani,Male,1963,0
30860,Ricardo Basbaum,Brazilian,Male,1961,0
30861,Thomas Baumann,Austrian,Male,1967,0
30862,Erick Beltran,Mexican,Male,1974,0
30866,Bodo Hell,Austrian,Male,1943,0
30867,Michael Blum,Israeli,Male,1966,0
30868,Max Boehme,Austrian,Male,1965,0
30869,Ecke Bonk,Egyptian,Male,1953,0
30870,Luchezar Boyadjiev,Bulgarian,Male,1957,0
30872,Tim Brennan,British,Male,1966,0
30874,Rosa Brückl,Austrian,Female,1970,0
30875,Gregor Schmoll,Austrian,Male,1970,0
30876,Frédéric Bruly Bouabré,Ivorian,Male,1923,2014
30877,Pavel Büchler,Czech,Male,1952,0
30879,Mircea Cantor,Romanian,Male,1977,0
30880,Georg Chaimowicz,Austrian,Male,1929,2003
30881,Hoy Cheong,Malaysian,Male,1960,0
30882,Clegg and Guttmann,Irish,Male,1957,0
30883,Nathan Coley,British,Male,1967,0
30884,Patrick Corillon,Belgian,Male,1959,0
30886,Oliver Croy,Austrian,Male,1970,0
30887,Minerva Cuevas,Mexican,Female,1975,0
30888,Roberto Cuoghi,Italian,Male,1973,0
30892,Julius Deutschbauer,Austrian,Male,1961,0
30893,Gerhard Spring,Austrian,Male,1962,0
30896,Ingar Dragset,Norwegian,Male,1969,0
30897,Michael Elmgreen,Danish,Male,1961,0
30898,Heinrich Dunst,Austrian,Male,1955,0
30899,Jimmie Durham,American,Male,1940,0
30900,Daniel Egg,Austrian,Male,1973,0
30902,Memed Erdener,Turkish,Male,1970,0
30904,Ayse Erkmen,Turkish,Female,1949,0
30905,Harun Farocki,German,Male,1944,2014
30908,Gyula Fodor,Hungarian,Male,1953,0
30910,Andrea Fraser,American,Female,1965,0
30912,Ali Gedik,Turkish,Male,1972,0
30913,Marcus Geiger,Swiss,Male,1957,0
30914,Jochen Gerz,German,Male,1940,0
30915,Jef Geys,Belgian,Male,1934,0
30916,Simryn Gill,Malaysian,Female,1959,0
30917,Dominique Gonzalez-Foerster,French,Female,1965,0
30919,Heribert Schiedel,Austrian,Male,1967,0
30923,Franz Graf,Austrian,Male,1954,0
30925,Dejan Grba,Serbian,Male,1967,0
30926,Renée Green,American,Female,1959,0
30927,Fritz Grohs,Austrian,Male,1955,2000
30928,Elisabeth Grübl,Austrian,Female,1961,0
30930,Mauricio Guillen,Mexican,Male,1971,0
30932,Jens Haaning,Danish,Male,1965,0
30933,Maria Hahnenkamp,Austrian,Female,1959,0
30935,Mary Heilmann,American,Female,1940,0
30936,Hil de Gard,Austrian,Male,1964,0
30937,Susan Hiller,American,Female,1940,2019
30938,Noritoshi Hirakawa,Japanese,Male,1960,0
30939,Richard Hoeck,Austrian,Male,1965,0
30940,C. & I. Hohenbüchler,Austrian,Female,1964,0
30941,Carsten Höller,Belgian,Male,1961,0
30942,Edgar Honetschläger,Austrian,Male,1963,0
30945,Aleksandar Battista Ilic,Croatian,Male,1965,0
30946,Sanja Iveković,Croatian,Female,1949,0
30947,Cameron Jamie,American,Male,1969,0
30949,Anna Jermolaewa,Russian,Female,1970,0
30952,Birgit Jürgenssen,Austrian,Female,1949,2003
30953,Sejla Kameric,Bosnian,Female,1976,0
30954,Helmut Kandl,Austrian,Male,1953,0
30955,Johanna Kandl,Austrian,Female,1964,0
30956,Herwig Kempinger,Austrian,Male,1957,0
30959,Alexander Kluge,German,Male,1932,0
30960,Jan Knap,Czech,Male,1949,0
30961,Jakob Kolding,Danish,Male,1971,0
30965,Reed Kram,Swedish,Male,1971,0
30967,Elke Krystufek,Austrian,Female,1970,0
30968,Hans Küng,Swiss,Male,1928,0
30969,Gabriel Kuri,Mexican,Male,1970,0
30971,Gerhard Lang,German,Male,1963,0
30973,Vincent Leow,Singaporean,Male,1961,0
30974,Erik van Lieshout,Dutch,Male,1968,0
30976,Hubert Lobnig,Austrian,Male,1962,0
30980,Marko Lulic,Austrian,Male,1972,0
30982,Dolores Zinny,Argentine,Female,1968,0
30983,Boris Manner,Austrian,Male,1961,0
30984,Dorit Margreiter,Austrian,Female,1967,0
30986,Michaela Math,Austrian,Female,1968,0
30987,Stephen Mathewson,American,Male,1962,0
30988,Leonore Mau,German,Female,1916,0
30989,Lloyd de Mause,American,Male,1931,0
30990,Robert Milin,French,Male,1951,0
30991,J. Abbott Miller,American,Male,1963,0
30996,Otto Mühl,Austrian,Male,1925,2013
30997,Christian Philipp Müller,Swiss,Male,1957,0
31000,Oswald Oberhuber,Italian,Male,1931,0
31001,Walter Obholzer,Austrian,Male,1953,0
31002,Melik Ohanian,French,Male,1969,0
31003,Edith Payer,Austrian,Female,1975,0
31006,Paola Pivi,Italian,Female,1971,0
31009,Martin Prinzhorn,Austrian,Male,1957,0
31010,August Ruhs,Austrian,Male,1946,0
31012,Florian Pumhösl,Austrian,Male,1971,0
31013,Doron Rabinovici,Austrian,Male,1961,0
31014,L.A. Raeven,Dutch,Female,1971,0
31015,Kerim Ragimov,Russian,Male,1970,0
31016,Navin Rawanchaikul,Thai,Male,1971,0
31018,Jacques Le Rider,French,Male,1954,0
31019,Jeroen de Rijke,Dutch,Male,1970,2006
31020,Willem de Rooij,Dutch,Male,1969,0
31022,Michael Rock,American,Male,1959,0
31023,Susan Sellers,American,Female,1967,0
31024,Viktor Rogy,Austrian,Male,1924,2004
31026,Naomi Tereza Salmon,Israeli,Female,1965,0
31027,Peter Sandbichler,Austrian,Male,1964,0
31030,Bülent Sangar,Turkish,Male,1965,0
31031,Eran Schaerf,German,Male,1962,0
31032,Hans Scheugl,Austrian,Male,1940,0
31033,Markus Schinwald,Austrian,Male,1973,0
31034,Hubert Schmalix,Austrian,Male,1952,0
31035,Ferdinand Schmatz,Austrian,Male,1953,0
31037,Walter Schmögner,Austrian,Male,1943,0
31040,Allan Sekula,American,Male,1951,2013
31042,Jeffrey Shaw,Australian,Male,1944,0
31043,Wolf Singer,German,Male,1943,0
31044,Sean Snyder,American,Male,1972,0
31045,Kim Sooja,Korean,Female,1957,0
31046,Dr. Gerfried Sperl,Austrian,Male,1941,0
31050,Dominik Steiger,Austrian,Male,1940,0
31051,Bruce Sterling,American,Male,1954,0
31054,Kamen Stoyanov,Bulgarian,Male,1977,0
31056,Ingeborg Strobl,Austrian,Female,1949,0
31068,Marius Watz,Norwegian,Male,1973,0
31069,Peter Weibel,Ukrainian,Male,1944,0
31072,Krzysztof Wodiczko,Polish,Male,1943,0
31073,Michel Würthle,Austrian,Male,1943,0
31074,Cerith Wyn Evans,British,Male,1958,0
31075,Jun Yang,Chinese,Male,1975,0
31077,Tiehai Zhou,Chinese,Male,1966,0
31078,Beatrix Zobl,Austrian,Female,1970,0
31079,Andreas Zybach,Swiss,Male,1975,0
31080,Cornel Windlin,Swiss,Male,1964,0
31211,Charles Atlas,American,Male,1949,0
31242,Bill Morrison,American,Male,1965,0
31258,Luis Buñuel,Spanish,Male,1900,1983
31259,Rebecca Miller,American,Female,1962,0
31271,Candy Kugel,American,Female,1951,0
31292,Monika Sosnowska,Polish,Female,1972,0
31298,David Thorne,American,Male,1960,0
31301,Pierre Bourdieu,French,Male,1930,2002
31302,Jurgen Habermas,German,Male,1929,0
31307,Harald Szeemann,Swiss,Male,1933,2005
31308,Aloys Zötl,German,Male,1803,1897
31309,Paul Virilio,French,Male,1932,0
31312,Koo Jeong-a,Korean,Female,1967,0
31313,Daniel Suter,Czech,Male,1960,0
31316,Armand Mevis,Dutch,Male,1963,0
31317,Linda van Deursen,Dutch,Female,1961,0
31321,Neal Ascherson,Scottish,Male,1932,0
31324,Edi Rama,Albanian,Male,1964,0
31325,Christoph Schlingensief,German,Male,1960,2010
31327,Daniel Blochwitz,German,Male,1973,0
31334,Pavel Humhal,Czech,Male,1965,0
31335,Roman Ondak,Slovak,Male,1966,0
31340,Miklos Erhardt,Hungarian,Male,1966,0
31341,Stano Filko,Slovak,Male,1937,2015
31342,Julius Koller,Slovak,Male,1939,2007
31343,Allan Currall,British,Male,1965,0
31344,Michael Hvorecky,Slovak,Male,1976,0
31346,Jiri Skala,Czech,Male,1976,0
31350,Alexander Felch,Austrian,Male,1978,0
31354,Markus Hanakam,German,Male,1979,0
31356,Roswitha Schuller,Austrian,Female,1984,0
31357,Johanna Rille,German,Female,1980,0
31360,Pirmin Blum,Swiss,Male,1969,0
31362,Karin Aue,Austrian,Female,1981,0
31364,Magda Tothova,Slovak,Female,1979,0
31367,Katharina Ivansich,Austrian,Female,1983,0
31372,Manuel Gorkiewicz,Austrian,Male,1976,0
31373,Jakob Neulinger,Austrian,Male,1979,0
31375,Johanna Billing,Swedish,Female,1973,0
31377,Jean Baudrillard,French,Male,1929,2007
31379,Michel Onfray,French,Male,1959,0
31380,Gilles Deleuze,French,Male,1925,1995
31384,Deimantas Narkevicius,Lithuanian,Male,1964,0
31385,Manfred Grübl,Austrian,Male,1967,0
31420,Nancy Grossman,American,Female,1940,0
31421,Marcel Bovis,French,Male,1904,1997
31431,Jeroen Verhoeven,Dutch,Male,1976,0
31433,Rob Voerman,Dutch,Male,1966,0
31442,Yang Fudong,Chinese,Male,1971,0
31449,John Sennhauser,American,Male,1907,1978
31450,Francisco Castro Leñero,Mexican,Male,1954,0
31455,Akihiko Kotani,Japanese,Male,1957,0
31456,Tsuguyoshi Sadashima,Japanese,Male,1952,0
31461,Ardegno Soffici,Italian,Male,1879,1964
31464,Hank Bull,Canadian,Male,1949,0
31613,Alexander Taylor,British,Male,1975,0
31617,Coren Sharples,American,Female,1965,0
31634,Barbara Bosworth,American,Female,1953,0
31648,Ursula von Rydingsvard,American,Female,1942,0
31672,Michel Parmentier,French,Male,1938,2000
31673,André Cadere,Romanian,Male,1934,1978
31677,Ceal Floyer,British,Female,1968,0
31678,Cory Arcangel,American,Male,1978,0
31697,Nina Bovasso,American,Female,1965,0
31698,Gregory Green,American,Male,1959,0
31732,Christoph Ruckhäberle,German,Male,1972,0
31735,Santiago Cucullu,Argentine,Male,1969,0
31742,Joëlle Tuerlinckx,Belgian,Female,1958,0
31744,Albert York,American,Male,1928,0
31784,Nasreen Mohamedi,Indian,Female,1937,1990
31875,Allan Dwan,Canadian,Male,1885,1982
31876,Eddie Dillon,American,Male,1879,1933
31880,Mack Sennett,American,Male,1880,1960
31881,Charles H. France,American,Male,1870,1940
31884,Charles J. Brabin,American,Male,1883,1957
31887,Frederick Thomson,American,Male,1869,1925
31889,George L. Tucker,American,Male,1872,1921
31892,Kenean Buel,American,Male,1873,1948
31901,Oscar Eagle,American,Male,1861,1930
31904,Edward Warren,American,Male,1857,1930
31906,John Harvey,American,Male,1881,1954
31908,Theodore Marston,American,Male,1868,1920
31919,Lorimer Johnston,American,Male,1858,1941
31922,Dave Aylott,British,Male,1885,1969
31960,Jorge Macchi,Argentine,Male,1963,0
31999,Yutaka Sone,Japanese,Male,1965,0
32007,Louise Campbell,Danish,Female,1970,0
32031,Mamma Andersson,Swedish,Female,1962,0
32032,Victor Grippo,Argentine,Male,1936,2002
32041,Robert Altman,American,Male,1925,2006
32059,Max Miedinger,Swiss,Male,1910,1980
32063,Philippe Apeloig,French,Male,1962,0
32087,Scottie Wilson,Scottish,Male,1889,1972
32097,Craig Hodgetts,American,Male,1937,0
32098,Robert Mangurian,American,Male,1944,0
32102,Giorgio Ceretti,Italian,Male,1932,0
32103,Pietro Derossi,Italian,Male,1933,0
32115,John Muafangejo,Namibian,Male,1943,1987
32133,Shaun O'Dell,American,Male,1968,0
32138,Glen Baldridge,American,Male,1977,0
32173,Rhonda Abrams,Canadian,Female,1960,0
32175,Woody Allen,American,Male,1935,0
32179,Ruth Orkin,American,Female,1921,1985
32182,Beth B,American,Female,1955,0
32187,Kathryn Bigelow,American,Female,1951,0
32189,Dan Boord,American,Male,1951,0
32190,Luis Valdovino,Argentine,Male,1961,0
32192,Frank Borzage,American,Male,1893,1962
32195,Karl Brown,American,Male,1896,1990
32196,Stephen R. Johnson,American,Male,1952,2015
32202,Shirley Clarke,American,Female,1919,1997
32203,Joseph Chaiken,American,Male,1935,2003
32204,Sam Shepard,American,Male,1943,0
32208,Jem Cohen,American,Male,1962,0
32209,Cecelia Condit,American,Female,1947,0
32216,Ximena Cuevas,Mexican,Female,1963,0
32217,George Cukor,American,Male,1899,1983
32230,Alexander Dovzhenko,Ukrainian,Male,1894,1956
32231,Carl Theodor Dreyer,Danish,Male,1889,1968
32232,Roberto Gabetti,Italian,Male,1925,2000
32233,Aimaro Oreglia d'Isola,Italian,Male,1928,0
32236,Ed Emshwiller,American,Male,1925,1990
32238,Oskar Fischinger,German,Male,1900,1967
32245,Hermine Freed,American,Female,1940,1998
32246,Masaki Fujihata,Japanese,Male,1956,0
32250,Jean-Luc Godard,French,Male,1930,0
32251,Anne-Marie Miéville,Swiss,Female,1945,0
32253,Shalom Gorewitz,American,Male,1949,0
32272,Faith Hubley,American,Female,1924,2001
32273,John Huston,American,Male,1906,1987
32278,Joris Ivens,Dutch,Male,1898,1989
32279,Ken Jacobs,American,Male,1933,0
32280,Jim Jarmusch,American,Male,1953,0
32286,Tom Kalin,American,Male,1962,0
32297,Paul Kos,American,Male,1942,0
32299,Fritz Lang,Austrian,Male,1890,1976
32305,Spike Lee,American,Male,1957,0
32312,Mary Lucier,American,Female,1944,0
32313,Sidney Lumet,American,Male,1924,0
32314,David Lynch,American,Male,1946,0
32331,Linda Montano,American,Female,1942,0
32334,Fred Niblo,American,Male,1874,1948
32341,Edwin S. Porter,American,Male,1870,1941
32348,Vsevolod Pudovkin,Russian,Male,1893,1953
32349,Yvonne Rainer,American,Female,1934,0
32351,Susan Raymond,American,Female,1945,0
32352,Alan Raymond,American,Male,1943,0
32354,Alain Resnais,French,Male,1922,0
32356,Marlon Riggs,American,Male,1957,1994
32360,David O. Russell,American,Male,1958,0
32361,John Sayles,American,Male,1950,0
32362,Victor L. Schertzinger,American,Male,1890,1941
32364,Bill Sherwood,American,Male,1952,1990
32366,Shelly Silver,American,Female,1957,0
32370,Steven Spielberg,American,Male,1946,0
32372,Lisa Steele,Canadian,Female,1947,0
32374,Oliver Stone,American,Male,1946,0
32375,John Sturgeon,American,Male,1946,0
32377,Rea Tajiri,American,Female,1958,0
32424,Stan VanDerBeek,American,Male,1927,1984
32427,Captain Beefheart (Don Van Vliet),American,Male,1941,2010
32428,Steina,Icelandic,Female,1940,0
32430,Woody Vasulka,American,Male,1937,2019
32432,King Vidor,American,Male,1894,1982
32434,Raoul Walsh,American,Male,1887,1980
32435,William A. Wellman,American,Male,1896,1975
32447,Wu Wenguang,Chinese,Male,1965,0
32449,Julie Zando,American,Female,1961,0
32462,John Stezaker,British,Male,1949,0
32464,Dan Miller,American,Male,1961,0
32468,Matthew Carter,British,Male,1937,0
32475,Robert del Naja,British,Male,1965,0
32484,Hugo Häring,German,Male,1882,1958
32487,Tony Conrad,American,Male,1940,2016
32559,Berni Searle,South African,Female,1964,0
32560,Kohei Yoshiyuki,Japanese,Male,1946,0
32568,Olav Christopher Jenssen,Norwegian,Male,1954,0
32586,Vladimir Shukhov,Russian,Male,1853,1939
32607,Lin Tianmiao,Chinese,Female,1961,0
32620,Tanyth Berkeley,American,Female,1969,0
32621,Leslie Hewitt,American,Female,1977,0
32627,Steven B. Smith,American,Male,1963,0
32631,Mark Lewis,Canadian,Male,1957,0
32641,Mathias Bengtsson,Danish,Male,1971,0
32652,Jeremy Blake,American,Male,1971,2007
32653,Alex Ku,American,Male,1966,0
32654,Mark Wallinger,British,Male,1959,0
32655,Rolf Harder,Canadian,Male,1929,2013
32656,Ernst Roch,Yugoslav,Male,1928,2003
32684,Dara Friedman,German,Female,1968,0
32685,Joanne Tatham,British,Female,1967,0
32686,Tom O'Sullivan,British,Male,1967,0
32690,Seth Price,American,Male,1973,0
32691,Kate Gilmore,American,Female,1975,0
32692,Natascha Sadr Haghighian,Iranian,Female,1953,0
32707,Louisiana Bendolph,American,Female,1960,0
32708,Mary Lee Bendolph,American,Female,1935,0
32709,Rebecca Warren,British,Female,1965,0
32718,Jerszy Seymour,German,Male,1968,0
32723,Roberto Feo,Spanish,Male,1964,0
32724,Rosario Hurtado,Spanish,Female,1966,0
32725,Judith de Graauw,Dutch,Female,1976,0
32731,Esterio Segura,Cuban,Male,1970,0
32733,Paul Budnitz,American,Male,1967,0
32734,Tristan Eaton,American,Male,1978,0
32735,Frank Kozik,Spanish,Male,1962,0
32740,Deph,American,Male,1979,0
32741,Kenzo Minami,Japanese,Male,1974,0
32744,Huck Gee,British,Male,1973,0
32750,Chip Lord,American,Male,1944,0
32751,Doug Michels,American,Male,1943,2003
32758,Zhang Huan,Chinese,Male,1965,0
32766,Bas Jan Ader,Dutch,Male,1942,1975
32768,Liz Deschenes,American,Female,1966,0
32769,Nikolai Sedelnikov,Russian,Male,1905,1994
32791,Keith Arnatt,British,Male,1930,2008
32792,David Askevold,American,Male,1940,2008
32793,Gianfredo Camesi,Swiss,Male,1940,0
32794,Kenichiro Ina,Japanese,Male,1947,0
32795,Yutaka Matsuzawa,Japanese,Male,1922,2006
32796,David Robilliard,British,Male,1952,1988
32799,Jaap Berghuis,Dutch,Male,1945,0
32800,Alan Charlton,British,Male,1948,0
32825,Nalini Malani,Indian,Female,1946,0
32856,Santiago Pol,Venezuelan,Male,1946,0
32885,Ron Galella,American,Male,1931,0
32896,Mike Disfarmer,American,Male,1884,1959
32897,William H. Martin,American,Male,1865,1940
32907,David Maljković,Croatian,Male,1973,0
32908,Eduardo Stupía,Argentine,Male,1951,0
32909,Sandra Gamarra,Peruvian,Female,1972,0
32939,Louis Anquetin,French,Male,1861,1932
32957,Julia Lohmann,German,Female,1977,0
32964,Ben Fry,American,Male,1975,0
32965,Noam Toran,American,Male,1975,0
32981,James Auger,British,Male,1970,0
32982,Jimmy Loizeau,British,Male,1968,0
32985,Bernd Ribbeck,German,Male,1974,0
32993,Moritz Waldemeyer,German,Male,1974,0
32997,Oki Sato,Canadian,Male,1977,0
33000,Eyal Burstein,Israeli,Male,1977,0
33001,Michele Gauler,German,Female,1973,0
33004,Susana Soares,Portuguese,Female,1977,0
33015,Philip Worthington,British,Male,1977,0
33025,Ammar Eloueini,French,Male,1968,0
33034,Joris Laarman,Dutch,Male,1979,0
33046,Neri Oxman,American,Female,1976,0
33069,Nhem Ein,Cambodian,Male,1959,0
33072,Samuel Cabot Cochran,American,Male,1982,0
33078,Benjamin Aranda,American,Male,1973,0
33079,Chris Lasch,American,Male,1972,0
33095,Oded Ezer,Israeli,Male,1972,0
33097,James King,British,Male,1982,0
33112,Tomáš Gabzdil Libertíny,Slovak,Male,1979,0
33114,Simon Heijdens,Dutch,Male,1978,0
33115,Rachel Wingfield,British,Female,1978,0
33116,Mathias Gmachl,Austrian,Male,1974,0
33129,Barrett Lyon,American,Male,1978,0
33131,Matthew Pillsbury,American,Male,1973,0
33143,Lisa Strausfeld,American,Female,1964,0
33145,Christian Marc Schmidt,German,Male,1977,0
33146,Takaaki Okada,Japanese,Male,1978,0
33147,Eben Eliason,American,Male,1982,0
33148,Walter Bender,American,Male,1956,0
33150,Marco Pesenti Gritti,Italian,Male,1978,0
33156,Jonathan Harris,American,Male,1979,0
33158,Sep Kamvar,American,Male,1977,0
33165,Fernanda Bertini Viégas,Brazilian,Female,1971,0
33166,Martin Wattenberg,American,Male,1970,0
33190,Evan Roth,American,Male,1978,0
33191,Theo Watson,British,Male,1981,0
33195,Nicholas Negroponte,American,Male,1943,0
33196,Mary Lou Jepsen,American,Female,1965,0
33197,Yves Béhar,Swiss,Male,1967,0
33206,Tim Edler,German,Male,1965,0
33210,Crispin Jones,British,Male,1974,0
33214,Gregor Zivic,Austrian,Male,1965,0
33217,Olaf Breuning,Swiss,Male,1970,0
33218,Bernhard Fruehwirth,Austrian,Male,1968,0
33221,Jan Ritsema,Dutch,Male,1945,0
33222,Maja Bajevic,Bosnian,Female,1967,0
33226,Scott Christensen,American,Male,1964,0
33245,Nicolas Roope,British,Male,1972,0
33278,Alejandro Xul Solar,Argentine,Male,1887,1963
33289,Laura Kurgan,South African,Female,1961,0
33290,Eric Cadora,American,Male,1962,0
33291,David Reinfurt,American,Male,1971,0
33292,Sarah Williams,American,Female,1974,0
33369,Josh Smith,American,Male,1976,0
33372,Rebecca Allen,American,Female,1953,0
33373,Michail Bletsas,Greek,Male,1967,0
33374,V. Michael Bove,American,Male,1960,0
33386,Brian Belott,American,Male,1973,0
33388,Paulo Mendes da Rocha,Brazilian,Male,1928,0
33390,Carlo Bimbi,Italian,Male,1944,0
33393,Mark Bradford,American,Male,1961,0
33395,Joshua Mosley,American,Male,1974,0
33398,Leo Matiz,Colombian,Male,1917,1998
33445,Elmer Bernstein,American,Male,1922,2004
33470,Leszek Holdanowicz,Polish,Male,1937,0
33501,Duke Ellington,American,Male,1899,1974
33646,Willie Doherty,Irish,Male,1959,0
33647,Lonnie van Brummelen,Dutch,Female,1969,0
33655,H.H. Blakesly,American,Male,1851,1930
33693,Irma Boom,Dutch,Female,1960,0
33737,Robert Cahen,French,Male,1945,0
33748,Mark Leckey,British,Male,1964,0
33750,Paolo Canevari,Italian,Male,1963,0
33751,Will Duke,British,Male,1973,0
33760,Vuyile Voyiya,South African,Male,1961,0
33798,Senzeni Marasela,South African,Female,1977,0
33802,Gianni Ferrara,Italian,Male,1928,0
33803,Nilo Gioacchini,Italian,Male,1946,0
33812,Charles Nkosi,South African,Male,1949,0
33825,Aleksandra Mir,American,Female,1967,0
33830,Georgianna Stout,American,Female,1967,0
33837,Geoffrey Mann,Scottish,Male,1980,0
33845,John Hubley,American,Male,1914,1977
33849,Albin Johnson,American,Male,1887,1964
33865,Ivan Serpa,Brazilian,Male,1923,1973
33908,Jan De Cock,Belgian,Male,1976,0
33913,Trisha Donnelly,American,Female,1974,0
33915,Huma Bhabha,American,Female,1962,0
33942,Karl-Peter Röhl,German,Male,1890,1975
33943,Alejandro Puente,Argentine,Male,1933,2013
33945,Abraham Palatnik,Brazilian,Male,1928,2020
33965,Sam Durant,American,Male,1961,0
33981,Sara VanDerBeek,American,Female,1976,0
33984,Kurt Schmidt,German,Male,1901,1991
33993,Antonio Manuel,Brazilian,Male,1947,0
34037,Emily Hubley,American,Female,1958,0
34045,Richard Jost,American,Male,1942,0
34054,Jack Strange,British,Male,1984,0
34056,Steven Parrino,American,Male,1958,2005
34062,Frederick Wiseman,American,Male,1930,0
34065,Pere Portabella,Spanish,Male,1929,0
34069,Gary Winick,American,Male,1961,2011
34070,Michael Mann,American,Male,1943,0
34072,John Woo,Chinese,Male,1946,0
34111,David Bowie,British,Male,1947,2016
34124,Alina Szapocznikow,Polish,Female,1926,1973
34131,Wieki Somers,Dutch,Female,1976,0
34141,Benjamin Wheeler Howes,American,Male,1983,0
34145,Juan Melé,Argentine,Male,1923,2012
34147,Teddy Cruz,American,Male,1962,0
34174,Richard Hutten,Dutch,Male,1967,0
34202,Zhang Dali,Chinese,Male,1963,0
34218,Farkas Molnár,Hungarian,Male,1897,1945
34219,Zoe Leonard,American,Female,1961,0
34220,Candida Höfer,German,Female,1944,0
34221,Rong Rong,Chinese,Male,1968,0
34222,Huang Yan,Chinese,Male,1966,0
34247,Georg Teltscher,Austrian,Male,1904,1983
34250,Jonas Wood,American,Male,1977,0
34303,Sigalit Landau,Israeli,Female,1969,0
34309,Dean Edgington,New Zealander,Male,1976,0
34389,Dara Birnbaum,American,Female,1946,0
34409,Yael Bartana,Israeli,Female,1970,0
34418,Louis-Jacques-Mandé Daguerre,French,Male,1787,1851
34425,Gianluigi Banfi,Italian,Male,1910,1945
34426,Lodovico Barbiano di Belgiojoso,Italian,Male,1909,2004
34427,Enrico Peressutti,Italian,Male,1908,1976
34428,Ernesto Nathan Rogers,Italian,Male,1909,1969
34451,Jennifer Allora,American,Female,1974,0
34452,Guillermo Calzadilla,Cuban,Male,1971,0
34459,Paul Sharits,American,Male,1943,1993
34460,Svetlana Alpers,American,Female,1936,0
34462,Marine Hugonnier,French,Female,1969,0
34464,James Hyde,American,Male,1958,0
34468,Ben Rose,American,Male,1916,1980
34484,Katy Grannan,American,Female,1969,0
34488,Xiao Lu,Chinese,Female,1962,0
34494,Jamie Isenstein,American,Female,1975,0
34528,Guy de Cointet,American,Male,1934,1983
